NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,175,9.8059,98,20,56,Aprovechable,En Pie,18S,457425,9152925,PC 07,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,12,176,6.1261,100,12,46,Aprovechable,En Pie,18S,457454,9152881,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,177,6.6366,100,13,56,Aprovechable,En Pie,18S,457433,9152869,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,12,178,18.9808,130,22,64,Aprovechable,En Pie,18S,457455,9152795,PC 07,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,12,179,10.3378,90,25,46,Aprovechable,En Pie,18S,457431,9152765,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,12,180,8.8216,120,12,64,Aprovechable,En Pie,18S,457442,9152596,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,12,181,3.3081,60,18,41,Aprovechable,En Pie,18S,457463,9152590,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,182,3.8824,65,18,56,Semillero,En Pie,18S,457454,9152566,PC 07,SEMILLERO
Virola albidiflora , Caupuri, ,, ,12,183,5.8811,80,18,41,Aprovechable,En Pie,18S,457450,9152559,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,12,184,5.5543,80,17,41,Semillero,En Pie,18S,457431,9152410,PC 07,SEMILLERO
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,12,185,6.5345,80,20,41,Semillero,En Pie,18S,457429,9152321,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,12,186,11.1189,110,18,60,Semillero,En Pie,18S,457427,9152320,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,12,187,7.0297,90,17,41,Aprovechable,En Pie,18S,457419,9152262,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,188,8.6787,100,17,56,Aprovechable,En Pie,18S,457467,9152230,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,189,2.9405,60,16,51,Semillero,En Pie,18S,457453,9152196,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,190,9.6754,95,21,56,Aprovechable,En Pie,18S,457455,9152186,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,191,9.8835,110,16,51,Aprovechable,En Pie,18S,457429,9152171,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,12,192,4.9009,80,15,56,Aprovechable,En Pie,18S,457451,9152142,PC 07,
Hymenaea courbaril , Azúcar huayo,Hymenaea courbaril , Azúcar huayo, ,12,193,3.5021,70,14,51,Semillero,En Pie,18S,457453,9152057,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,12,194,10.1311,105,18,64,Aprovechable,En Pie,18S,457454,9152055,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,12,195,2.042,50,16,41,Aprovechable,En Pie,18S,457462,9151992,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,196,18.3784,120,25,51,Aprovechable,En Pie,18S,457397,9151932,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,13,197,8.2932,95,18,56,Aprovechable,En Pie,18S,457358,9151966,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,13,198,4.9009,80,15,41,Aprovechable,En Pie,18S,457388,9151975,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,199,2.573,60,14,51,Semillero,En Pie,18S,457380,9152000,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,13,200,10.3378,90,25,56,Aprovechable,En Pie,18S,457366,9152026,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,5,201,2.8817,56,18,41,Semillero,En Pie,18S,457923,9154139,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,5,202,2.7797,55,18,41,Semillero,En Pie,18S,457922,9154155,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,6,203,4.8818,75,17,41,Aprovechable,En Pie,18S,457861,9154639,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,6,204,5.5543,80,17,41,Semillero,En Pie,18S,457840,9154534,PC 07,SEMILLERO
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,6,205,3.1243,60,17,41,Semillero,En Pie,18S,457817,9154514,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,6,206,4.8818,75,17,41,Semillero,En Pie,18S,457823,9154508,PC 07,SEMILLERO
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,6,207,2.9405,60,16,51,Semillero,En Pie,18S,457805,9154477,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,208,12.4973,120,17,51,Aprovechable,En Pie,18S,457819,9154444,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,209,7.8567,90,19,51,Aprovechable,En Pie,18S,457826,9154343,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,6,210,11.7366,110,19,60,Aprovechable,En Pie,18S,457891,9154364,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,6,211,3.4375,67,15,41,Aprovechable,En Pie,18S,457889,9154329,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,6,212,4.499,72,17,41,Aprovechable,En Pie,18S,457862,9154289,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,6,213,3.6667,65,17,41,Semillero,En Pie,18S,457812,9154200,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,6,214,3.7522,70,15,60,Semillero,En Pie,18S,457834,9154192,PC 07,SEMILLERO
Schizolobium amazonicum , Pashaco rojo,Schizolobium amazonicum , Pashaco rojo, ,6,215,8.1682,100,16,51,Aprovechable,En Pie,18S,457867,9154152,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,6,216,2.1709,45,21,41,Aprovechable,En Pie,18S,457858,9154120,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,6,217,10.1362,95,22,56,Aprovechable,En Pie,18S,457891,9154116,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,7,218,6.6366,100,13,41,Aprovechable,En Pie,18S,457789,9154090,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,7,219,3.2673,80,10,41,Semillero,En Pie,18S,457809,9154458,PC 07,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,7,220,6.9553,87,18,41,Aprovechable,En Pie,18S,457766,9154225,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,7,221,4.7528,70,19,51,Aprovechable,En Pie,18S,457761,9154234,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,7,222,5.9896,95,13,41,Aprovechable,En Pie,18S,457798,9154277,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,7,223,4.1351,90,10,41,Semillero,En Pie,18S,457794,9154308,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,7,224,3.6667,65,17,41,Semillero,En Pie,18S,457777,9154313,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,225,10.5969,95,23,56,Semillero,En Pie,18S,457786,9154545,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,7,226,10.2102,100,20,51,Semillero,En Pie,18S,457763,9154540,PC 07,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,7,227,3.451,65,16,41,Semillero,En Pie,18S,457788,9154551,PC 07,SEMILLERO
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,7,228,2.6253,55,17,41,Semillero,En Pie,18S,457803,9154556,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,7,229,3.7522,70,15,41,Aprovechable,En Pie,18S,457797,9154631,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,230,5.003,70,20,56,Aprovechable,En Pie,18S,457827,9154722,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,7,231,3.7522,70,15,41,Aprovechable,En Pie,18S,457769,9154759,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,7,232,5.2276,80,16,41,Aprovechable,En Pie,18S,457833,9154795,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,7,233,3.6667,65,17,41,Aprovechable,En Pie,18S,457782,9154795,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,234,4.8125,67,21,56,Aprovechable,En Pie,18S,457788,9154828,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,7,235,10.2919,120,14,60,Aprovechable,En Pie,18S,457776,9154842,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,236,7.3769,85,20,56,Aprovechable,En Pie,18S,457786,9154841,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,7,237,6.3176,75,22,41,Aprovechable,En Pie,18S,457792,9154855,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,7,238,2.7568,60,15,41,Aprovechable,En Pie,18S,457818,9154887,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,7,239,7.6577,100,15,60,Aprovechable,En Pie,18S,457797,9154915,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,7,240,5.9015,85,16,41,Aprovechable,En Pie,18S,457808,9154982,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,7,241,6.6392,85,18,51,Aprovechable,En Pie,18S,457810,9155052,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,242,3.5548,64,17,56,Aprovechable,En Pie,18S,457776,9155061,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,7,243,4.7524,74,17,51,Aprovechable,En Pie,18S,457773,9155062,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,7,244,2.4709,55,16,41,Aprovechable,En Pie,18S,457804,9155094,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,7,245,6.5345,80,20,51,Aprovechable,En Pie,18S,457799,9155100,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,246,5.003,70,20,56,Aprovechable,En Pie,18S,457774,9155145,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,7,247,11.1189,110,18,56,Aprovechable,En Pie,18S,457793,9155179,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,8,248,3.8959,67,17,41,Aprovechable,En Pie,18S,457732,9155607,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,249,8.8216,120,12,60,Aprovechable,En Pie,18S,457706,9155165,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,8,250,4.227,60,23,56,Aprovechable,En Pie,18S,457754,9155150,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,8,251,3.5581,66,16,51,Aprovechable,En Pie,18S,457725,9155122,PC 07,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,8,252,8.2703,90,20,46,Aprovechable,En Pie,18S,457711,9155120,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,8,253,3.8595,60,21,41,Aprovechable,En Pie,18S,457687,9155086,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,254,5.3757,90,13,60,Aprovechable,En Pie,18S,457695,9155073,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,8,255,5.9015,85,16,41,Aprovechable,En Pie,18S,457749,9155068,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,256,3.0018,70,12,60,Semillero,En Pie,18S,457724,9155035,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,8,257,4.0024,70,16,41,Aprovechable,En Pie,18S,457716,9154979,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,8,258,5.5033,70,22,64,Semillero,En Pie,18S,457704,9154863,PC 07,SEMILLERO
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,8,259,6.1772,110,10,41,Aprovechable,En Pie,18S,457716,9154830,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,8,260,8.754,95,19,56,Aprovechable,En Pie,18S,457713,9154801,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,8,261,3.8595,60,21,41,Aprovechable,En Pie,18S,457720,9154781,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,8,262,3.7522,70,15,41,Aprovechable,En Pie,18S,457687,9154732,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,263,3.2519,70,13,60,Semillero,En Pie,18S,457699,9154701,PC 07,SEMILLERO
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,8,264,2.7568,60,15,41,Semillero,En Pie,18S,457689,9154680,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,8,265,6.7093,74,24,41,Aprovechable,En Pie,18S,457746,9154679,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,8,266,8.8216,120,12,41,Aprovechable,En Pie,18S,457739,9154657,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,8,267,4.6589,78,15,41,Aprovechable,En Pie,18S,457732,9154632,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,8,268,2.9792,67,13,41,Aprovechable,En Pie,18S,457758,9154615,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,8,269,4.1176,71,16,56,Aprovechable,En Pie,18S,457749,9154606,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,8,270,14.7027,120,20,64,Aprovechable,En Pie,18S,457723,9154580,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,8,271,2.4043,58,14,41,Semillero,En Pie,18S,457710,9154560,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,272,6.1261,100,12,60,Semillero,En Pie,18S,457711,9154471,PC 07,SEMILLERO
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,8,273,2.6253,55,17,41,Semillero,En Pie,18S,457704,9154433,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,274,7.8325,95,17,60,Aprovechable,En Pie,18S,457744,9154371,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,275,9.8835,110,16,60,Aprovechable,En Pie,18S,457731,9154253,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,8,276,7.6577,100,15,60,Aprovechable,En Pie,18S,457722,9154217,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,8,277,2.2743,45,22,41,Aprovechable,En Pie,18S,457715,9154119,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,15,278,7.188,80,22,64,Semillero,En Pie,18S,457266,9154093,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,279,5.7534,70,23,51,Aprovechable,En Pie,18S,457216,9154126,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,280,14.7027,120,20,51,Aprovechable,En Pie,18S,457218,9154134,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,15,281,4.7528,70,19,56,Aprovechable,En Pie,18S,457225,9154148,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,15,282,4.5027,70,18,51,Aprovechable,En Pie,18S,457270,9154159,PC 07,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,15,283,6.8613,80,21,41,Aprovechable,En Pie,18S,457270,9154147,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,284,7.0297,90,17,51,Aprovechable,En Pie,18S,457253,9154215,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,285,8.2703,90,20,51,Aprovechable,En Pie,18S,457225,9154211,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,286,13.7838,150,12,60,Aprovechable,En Pie,18S,457223,9154241,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,287,5.1689,75,18,51,Aprovechable,En Pie,18S,457255,9154240,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,15,288,3.3547,74,12,51,Aprovechable,En Pie,18S,457245,9154278,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,289,9.8059,98,20,51,Aprovechable,En Pie,18S,457245,9154303,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,290,7.6577,100,15,60,Aprovechable,En Pie,18S,457253,9154355,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,291,3.9207,80,12,60,Semillero,En Pie,18S,457216,9154399,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,292,6.5345,80,20,51,Semillero,En Pie,18S,457221,9154469,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,15,293,9.5108,90,23,64,Semillero,En Pie,18S,457245,9154481,PC 07,SEMILLERO
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,15,294,6.6392,85,18,51,Aprovechable,En Pie,18S,457216,9154509,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,295,11.2312,100,22,51,Aprovechable,En Pie,18S,457272,9154519,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,296,9.5567,120,13,60,Aprovechable,En Pie,18S,457249,9154618,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,15,297,3.2019,56,20,56,Semillero,En Pie,18S,457213,9154634,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,298,6.2027,90,15,60,Semillero,En Pie,18S,457239,9154637,PC 07,SEMILLERO
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,15,299,5.003,70,20,46,Semillero,En Pie,18S,457248,9154677,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,300,5.003,70,20,51,Aprovechable,En Pie,18S,457203,9154873,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,301,2.804,65,13,41,Aprovechable,En Pie,18S,457267,9154944,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,302,6.8613,80,21,41,Aprovechable,En Pie,18S,457211,9154956,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,303,3.5021,70,14,41,Aprovechable,En Pie,18S,457267,9154988,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,15,304,3.4919,60,19,51,Semillero,En Pie,18S,457267,9155128,PC 07,SEMILLERO
Parkia nitida , Goma huayo pashaco,Parkia nitida , Goma huayo pashaco, ,15,305,6.1772,110,10,41,Aprovechable,En Pie,18S,457279,9155132,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,15,306,3.0886,55,20,41,Aprovechable,Caído Natural,18S,457223,9155204,PC 07,CAIDO NATURAL
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,307,2.7478,58,16,41,Semillero,En Pie,18S,457246,9155205,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,15,308,9.2147,95,20,64,Aprovechable,En Pie,18S,457275,9155205,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,15,309,3.649,57,22,56,Semillero,En Pie,18S,457234,9155262,PC 07,SEMILLERO
Parkia nitida , Goma huayo pashaco,Parkia nitida , Goma huayo pashaco, ,15,310,4.013,68,17,41,Aprovechable,En Pie,18S,457251,9155261,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,311,2.573,60,14,41,Aprovechable,En Pie,18S,457236,9155326,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,312,3.7522,70,15,51,Semillero,En Pie,18S,457274,9155608,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,15,313,3.6667,65,17,41,Aprovechable,En Pie,18S,457224,9155662,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,15,314,1.9144,50,15,41,Semillero,En Pie,18S,457257,9155684,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,15,315,6.8331,78,22,56,Aprovechable,En Pie,18S,457219,9155702,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,15,316,3.6757,60,20,41,Aprovechable,En Pie,18S,457233,9155732,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,15,317,11.1189,110,18,64,Aprovechable,En Pie,18S,457234,9155855,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,318,2.7568,60,15,60,Aprovechable,En Pie,18S,457252,9155954,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,15,319,11.4775,115,17,60,Aprovechable,En Pie,18S,457229,9155966,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,15,320,6.6366,100,13,41,Aprovechable,En Pie,18S,457229,9156026,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,15,321,7.6577,100,15,41,Aprovechable,En Pie,18S,457213,9156028,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,15,322,5.4561,75,19,41,Aprovechable,En Pie,18S,457231,9156080,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,15,323,4.7528,70,19,51,Aprovechable,En Pie,18S,457275,9156171,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,16,324,9.1892,100,18,51,Aprovechable,En Pie,18S,457165,9156215,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,325,7.179,75,25,56,Aprovechable,En Pie,18S,457140,9156184,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,326,9.6754,95,21,56,Aprovechable,En Pie,18S,457159,9156037,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,327,4.5946,75,16,56,Aprovechable,En Pie,18S,457143,9155950,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,16,328,13.2324,120,18,64,Aprovechable,En Pie,18S,457186,9155900,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,329,6.5345,80,20,56,Aprovechable,En Pie,18S,457141,9155875,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,16,330,7.188,80,22,51,Aprovechable,En Pie,18S,457158,9155866,PC 07,
Handroanthus incanus , Tahuari, ,, ,16,331,3.6757,60,20,46,Aprovechable,Caído Natural,18S,457175,9155799,PC 07,CAIDO NATURAL
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,16,332,1.7574,45,17,41,Semillero,En Pie,18S,457169,9155736,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,333,3.4919,60,19,56,Aprovechable,En Pie,18S,457182,9155730,PC 07,
Handroanthus incanus , Tahuari, ,, ,16,334,2.6253,55,17,46,Aprovechable,En Pie,18S,457181,9155730,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,16,335,3.362,56,21,41,Aprovechable,En Pie,18S,457162,9155703,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,16,336,8.1146,85,22,64,Aprovechable,En Pie,18S,457145,9155606,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,337,3.6757,60,20,56,Semillero,En Pie,18S,457173,9155361,PC 07,SEMILLERO
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,16,338,2.7516,70,11,51,Aprovechable,En Pie,18S,457186,9155331,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,339,6.0304,75,21,56,Aprovechable,En Pie,18S,457145,9155250,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,16,340,10.7865,98,22,56,Aprovechable,En Pie,18S,457195,9155114,PC 07,
